timestamp,x,y,theta,linear_speed,angular_speed,angular_cmd,speed_cmd,cte,safety_flag
1767866914.8621876,0.0,0.0,0.0,-0.5,0.6,0.6,-0.5,0.0,1
1767866914.8723066,0.0,0.0,0.0,0.5,0.03992304120744983,0.03992304120744983,0.5,-0.049903801509312284,0
1767866914.8793278,0.0,0.0,0.0,0.5,0.03772900445120673,0.03772900445120673,0.5,-0.04716125556400841,0
1767866914.8878453,0.0,0.0,0.0,0.5,0.03772900445120673,0.03772900445120673,0.5,-0.04716125556400841,0
1767866914.888848,0.0,0.0,0.0,0.5,0.03975766045706611,0.03975766045706611,0.5,-0.04969707557133263,0
1767866914.9022121,0.0,0.0,0.0,0.5,0.0425937243870326,0.0425937243870326,0.5,-0.05324215548379074,0
1767866914.903715,0.0,0.0,0.0,0.5,0.0425937243870326,0.0425937243870326,0.5,-0.05324215548379074,0
1767866914.9206262,0.0,0.0,0.0,0.5,0.039760512397402796,0.039760512397402796,0.5,-0.04970064049675349,0
1767866914.922244,0.0,0.0,0.0,0.5,0.039760512397402796,0.039760512397402796,0.5,-0.04970064049675349,0
1767866914.925468,0.0,0.0,0.0,0.5,0.03824331192743209,0.03824331192743209,0.5,-0.04780413990929011,0
1767866914.9363906,0.0,0.0,0.0,0.5,0.03824331192743209,0.03824331192743209,0.5,-0.04780413990929011,0
1767866914.9460692,0.0,0.0,0.0,0.5,0.04038064139229913,0.04038064139229913,0.5,-0.050475801740373916,0
1767866914.960234,0.0,0.0,0.0,0.5,0.04076951798938566,0.04076951798938566,0.5,-0.05096189748673208,0
1767866914.9620452,0.0,0.0,0.0,0.5,0.04076951798938566,0.04076951798938566,0.5,-0.05096189748673208,0
1767866914.9636552,0.0,0.0,0.0,0.5,0.039471022288004504,0.039471022288004504,0.5,-0.04933877786000562,0
1767866914.9682174,0.0,0.0,0.0,0.5,0.04015109652564633,0.04015109652564633,0.5,-0.050188870657057905,0
1767866914.9730084,0.0,0.0,0.0,0.5,0.04015109652564633,0.04015109652564633,0.5,-0.050188870657057905,0
1767866914.9805791,0.0,0.0,0.0,0.5,0.04146774836948933,0.04146774836948933,0.5,-0.05183468546186165,0
1767866914.981576,0.0,0.0,0.0,0.5,0.04146774836948933,0.04146774836948933,0.5,-0.05183468546186165,0
1767866914.983864,0.0,0.0,0.0,0.5,0.04146774836948933,0.04146774836948933,0.5,-0.05183468546186165,0
1767866914.9881659,0.0,0.0,0.0,0.5,0.038432534535725975,0.038432534535725975,0.5,-0.04804066816965746,0
1767866914.9901018,0.0,0.0,0.0,0.5,0.038432534535725975,0.038432534535725975,0.5,-0.04804066816965746,0
1767866915.0113735,0.0,0.0,0.0,0.5,0.039962355295817,0.039962355295817,0.5,-0.04995294411977125,0
1767866915.0154002,0.0,0.0,0.0,0.5,0.039141950153169174,0.039141950153169174,0.5,-0.04892743769146146,0
1767866915.0162685,0.0,0.0,0.0,0.5,0.039996792021251795,0.039996792021251795,0.5,-0.04999599002656474,0
1767866915.0193307,0.0,0.0,0.0,0.5,0.039996792021251795,0.039996792021251795,0.5,-0.04999599002656474,0
1767866915.0223138,0.0,0.0,0.0,0.5,0.039996792021251795,0.039996792021251795,0.5,-0.04999599002656474,0
1767866915.0350788,0.0,0.0,0.0,0.5,0.040450768243698934,0.040450768243698934,0.5,-0.050563460304623664,0
1767866915.0402484,0.0,0.0,0.0,0.5,0.040450768243698934,0.040450768243698934,0.5,-0.050563460304623664,0
1767866915.0413458,0.0,0.0,0.0,0.5,0.039593519483293885,0.039593519483293885,0.5,-0.04949189935411735,0
1767866915.0424356,0.0,0.0,0.0,0.5,0.039593519483293885,0.039593519483293885,0.5,-0.04949189935411735,0
1767866915.0479455,0.0,0.0,0.0,0.5,0.03742706662132633,0.03742706662132633,0.5,-0.046783833276657916,0
1767866915.054341,0.0,0.0,0.0,0.5,0.03742706662132633,0.03742706662132633,0.5,-0.046783833276657916,0
1767866915.0577712,0.0,0.0,0.0,0.5,0.04264599482218419,0.04264599482218419,0.5,-0.05330749352773023,0
1767866915.061192,0.0,0.0,0.0,0.5,0.04264599482218419,0.04264599482218419,0.5,-0.05330749352773023,0
1767866915.0686717,0.0,0.0,0.0,0.5,0.04264599482218419,0.04264599482218419,0.5,-0.05330749352773023,0
1767866915.0699441,0.0,0.0,0.0,0.5,0.04205413091750376,0.04205413091750376,0.5,-0.0525676636468797,0
1767866915.0747857,0.0,0.0,0.0,0.5,0.04205413091750376,0.04205413091750376,0.5,-0.0525676636468797,0
1767866915.0773947,0.0,0.0,0.0,0.5,0.040037809099469794,0.040037809099469794,0.5,-0.05004726137433724,0
1767866915.078629,0.0,0.0,0.0,0.5,0.040037809099469794,0.040037809099469794,0.5,-0.05004726137433724,0
1767866915.0842824,0.0,0.0,0.0,0.5,0.040037809099469794,0.040037809099469794,0.5,-0.05004726137433724,0
1767866915.0864482,0.0,0.0,0.0,0.5,0.03937698545910067,0.03937698545910067,0.5,-0.04922123182387583,0
1767866915.0900333,0.0,0.0,0.0,0.5,0.03937698545910067,0.03937698545910067,0.5,-0.04922123182387583,0
1767866915.1025612,0.0,0.0,0.0,0.5,0.040922478267124696,0.040922478267124696,0.5,-0.05115309783390587,0
1767866915.1038127,0.0,0.0,0.0,0.5,0.040922478267124696,0.040922478267124696,0.5,-0.05115309783390587,0
1767866915.1049016,0.0,0.0,0.0,0.5,0.040922478267124696,0.040922478267124696,0.5,-0.05115309783390587,0
1767866915.1157622,0.0,0.0,0.0,0.5,0.0374176661173502,0.0374176661173502,0.5,-0.04677208264668775,0
1767866915.1167042,0.0,0.0,0.0,0.5,0.038784145173572426,0.038784145173572426,0.5,-0.04848018146696553,0
1767866915.12045,0.0,0.0,0.0,0.5,0.038784145173572426,0.038784145173572426,0.5,-0.04848018146696553,0
1767866915.1229215,0.0,0.0,0.0,0.5,0.038784145173572426,0.038784145173572426,0.5,-0.04848018146696553,0
1767866915.137498,0.0,0.0,0.0,0.5,0.0419015021551223,0.0419015021551223,0.5,-0.05237687769390287,0
1767866915.138522,0.0,0.0,0.0,0.5,0.0419015021551223,0.0419015021551223,0.5,-0.05237687769390287,0
1767866915.1394281,0.0,0.0,0.0,0.5,0.04297647022065654,0.04297647022065654,0.5,-0.05372058777582067,0
1767866915.1434424,0.0,0.0,0.0,0.5,0.04297647022065654,0.04297647022065654,0.5,-0.05372058777582067,0
1767866915.1505194,0.0,0.0,0.0,0.5,0.045332917712983624,0.045332917712983624,0.5,-0.05666614714122953,0
1767866915.1546516,0.0,0.0,0.0,-0.5,0.6,0.6,-0.5,0.0,1
1767866915.163745,0.0,0.0,0.0,-0.5,0.6,0.6,-0.5,0.0,1
1767866915.1667144,0.0,0.0,0.0,-0.5,0.6,0.6,-0.5,0.0,1
1767866915.1728356,0.0,0.0,0.0,-0.5,0.6,0.6,-0.5,0.0,1
1767866915.1758828,0.0,0.0,0.0,0.5,0.03867544900803335,0.03867544900803335,0.5,-0.048344311260041684,0
1767866915.1793435,0.0,0.0,0.0,0.5,0.03867544900803335,0.03867544900803335,0.5,-0.048344311260041684,0
1767866915.18323,0.0,0.0,0.0,0.5,0.03867544900803335,0.03867544900803335,0.5,-0.048344311260041684,0
1767866915.1860209,0.0,0.0,0.0,0.5,0.039142499651227604,0.039142499651227604,0.5,-0.0489281245640345,0
1767866915.1907682,0.0,0.0,0.0,0.5,0.039142499651227604,0.039142499651227604,0.5,-0.0489281245640345,0
1767866915.206314,0.0,0.0,0.0,0.5,0.04127207710629417,0.04127207710629417,0.5,-0.05159009638286771,0
1767866915.20752,0.0,0.0,0.0,0.5,0.04127207710629417,0.04127207710629417,0.5,-0.05159009638286771,0
1767866915.2096307,0.0,0.0,0.0,-0.5,0.6,0.6,-0.5,0.0,1
1767866915.2210882,0.0,0.0,0.0,0.5,0.03541817892165416,0.03541817892165416,0.5,-0.04427272365206769,0
1767866915.2219603,0.0,0.0,0.0,0.5,0.03541817892165416,0.03541817892165416,0.5,-0.04427272365206769,0
1767866915.2415211,0.0,0.0,0.0,0.5,0.03740087236676892,0.03740087236676892,0.5,-0.04675109045846115,0
1767866915.2425704,0.0,0.0,0.0,0.5,0.03740087236676892,0.03740087236676892,0.5,-0.04675109045846115,0
1767866915.243457,0.0,0.0,0.0,0.5,0.03740087236676892,0.03740087236676892,0.5,-0.04675109045846115,0
1767866915.2439132,0.0,0.0,0.0,-0.5,0.6,0.6,-0.5,0.0,1
1767866915.2444465,0.0,0.0,0.0,-0.5,0.6,0.6,-0.5,0.0,1
1767866915.2446995,0.0,0.0,0.0,-0.5,0.6,0.6,-0.5,0.0,1
1767866915.2498019,0.0,0.0,0.0,0.5,0.03929514657883413,0.03929514657883413,0.5,-0.04911893322354266,0
1767866915.250634,0.0,0.0,0.0,0.5,0.03929514657883413,0.03929514657883413,0.5,-0.04911893322354266,0
