timestamp_sec,odom_linear_x,odom_angular_z,cmd_linear_x,cmd_angular_z,scan_min,scan_mean,scan_std,scan_front_min,scan_left_min,scan_right_min,traj_cross_track_error,traj_heading_error,traj_goal_distance
1776384050.6627162,-2.9846909602497983e-06,-5.672211996963389e-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1776384050.7792346,-2.9846909602497983e-06,-5.672211996963389e-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1776384050.9116478,-2.9477340266913467e-06,-5.650057601451766e-07,nan,nan,0.47341662645339966,2.5893700787527045,2.693053205053265,1.1592559814453125,0.47341662645339966,1.9328008890151978,nan,nan,nan
1776384051.022246,-2.9111746341698503e-06,-5.628142086033065e-07,nan,nan,0.4675021171569824,2.589102439809794,2.692698043970597,1.1492542028427124,0.4675021171569824,1.9346579313278198,nan,nan,nan
1776384051.133117,-2.87500840414854e-06,-5.606473400883315e-07,nan,nan,0.4675021171569824,2.589102439809794,2.692698043970597,1.1492542028427124,0.4675021171569824,1.9346579313278198,nan,nan,nan
1776384051.2609153,-2.839231292034384e-06,-5.585048580764749e-07,nan,nan,0.4640694856643677,2.589443361753672,2.693173487085756,1.1568875312805176,0.4640694856643677,1.9299521446228027,nan,nan,nan
1776384051.3823802,-2.8038389861135066e-06,-5.563849812507327e-07,nan,nan,0.4705324172973633,2.589416662401672,2.692636806058532,1.1477844715118408,0.4705324172973633,1.9346176385879517,nan,nan,nan
1776384051.4919076,-2.7341925419285145e-06,-5.522157106902953e-07,nan,nan,0.45886853337287903,2.589129417941705,2.692758684570592,1.1487438678741455,0.45886853337287903,1.932967185974121,nan,nan,nan
1776384051.605544,-2.6660362969668745e-06,-5.481391469275873e-07,nan,nan,0.47120678424835205,2.5893149552082817,2.6934662424832667,1.1516681909561157,0.47120678424835205,1.936661958694458,nan,nan,nan
1776384051.7810292,-2.566526628725494e-06,-5.421908010087188e-07,nan,nan,0.4660108983516693,2.5893678290495488,2.693055345532371,1.1521037817001343,0.4660108983516693,1.9393383264541626,nan,nan,nan
1776384051.8976886,-2.50195801579846e-06,-5.383342133143552e-07,nan,nan,0.46521881222724915,2.5891894325131513,2.6930266157826006,1.1455634832382202,0.46521881222724915,1.9329538345336914,nan,nan,nan
1776384052.0073578,-2.4387710757039924e-06,-5.345629653871077e-07,nan,nan,0.4692215323448181,2.589365113013106,2.6927473350344107,1.1656510829925537,0.4692215323448181,1.933160662651062,nan,nan,nan
1776384052.121366,-2.3769361898698037e-06,-5.308741483547528e-07,nan,nan,0.464558482170105,2.5891718386390714,2.693440484973624,1.1524537801742554,0.464558482170105,1.9328893423080444,nan,nan,nan
1776384052.2392,-2.286655829342259e-06,-5.254935561365133e-07,nan,nan,0.46468448638916016,2.5895558150690206,2.6930577308869936,1.1388472318649292,0.46468448638916016,1.9357104301452637,nan,nan,nan
1776384052.3633277,-2.228075862797432e-06,-5.220057266411719e-07,nan,nan,0.4697358310222626,2.589163951913479,2.6930145375232386,1.1631639003753662,0.4697358310222626,1.9340325593948364,nan,nan,nan
1776384052.4712753,-2.1707493182115416e-06,-5.185945162400535e-07,nan,nan,0.4664669632911682,2.589665833526359,2.693538248532399,1.1454436779022217,0.4664669632911682,1.9278656244277954,nan,nan,nan
1776384052.587988,-2.087051265024042e-06,-5.136181193909199e-07,nan,nan,0.4684968888759613,2.588599482363402,2.692850608588292,1.1438730955123901,0.4684968888759613,1.9346648454666138,nan,nan,nan
1776384052.7013798,-2.032742288897606e-06,-5.10392502096262e-07,nan,nan,0.46803560853004456,2.589774770746619,2.6928039517240245,1.1472643613815308,0.46803560853004456,1.935731053352356,nan,nan,nan
1776384052.813711,-1.9795954390598955e-06,-5.072385662683564e-07,nan,nan,0.465890109539032,2.588956791973026,2.693380747850788,1.157793402671814,0.465890109539032,1.935152292251587,nan,nan,nan
1776384052.932626,-1.9019998998458612e-06,-5.026371541167137e-07,nan,nan,0.46907466650009155,2.5891730171679126,2.6928077289149814,1.158421516418457,0.46907466650009155,1.9350159168243408,nan,nan,nan
1776384053.0430052,-1.8516505997280981e-06,-4.996549409789596e-07,nan,nan,0.46612006425857544,2.589038982063835,2.6929129875362188,1.1409833431243896,0.46612006425857544,1.9346641302108765,nan,nan,nan
1776384053.1532078,-1.8023786258531917e-06,-4.967377517163235e-07,nan,nan,0.46612006425857544,2.589038982063835,2.6929129875362188,1.1409833431243896,0.46612006425857544,1.9346641302108765,nan,nan,nan
1776384053.2655184,-1.7541609838326983e-06,-4.938863251653736e-07,nan,nan,0.46663543581962585,2.58908180400357,2.6928080751376453,1.1385935544967651,0.46663543581962585,1.9201462268829346,nan,nan,nan
1776384053.374033,-1.6837620690493634e-06,-4.89727710879257e-07,nan,nan,0.46845343708992004,2.5888984824197365,2.6930326809656258,1.1324894428253174,0.46845343708992004,1.9259605407714844,nan,nan,nan
1776384053.488151,-1.638082517551932e-06,-4.870316675812693e-07,nan,nan,0.47083544731140137,2.588592734494549,2.6934532702330953,1.1486018896102905,0.47083544731140137,1.935591697692871,nan,nan,nan
1776384053.5961082,-1.5933803381842984e-06,-4.843965490243349e-07,nan,nan,0.4629637598991394,2.589341421434992,2.692997044014932,1.1487421989440918,0.4629637598991394,1.9288889169692993,nan,nan,nan
1776384053.7096555,-1.5496347446671816e-06,-4.818190933393749e-07,nan,nan,0.47074055671691895,2.5892204194020385,2.693366077743918,1.1540849208831787,0.47074055671691895,1.9290984869003296,nan,nan,nan
1776384053.826693,-1.5068251670066645e-06,-4.792999207534627e-07,nan,nan,0.46405601501464844,2.5884021031812425,2.693005510491807,1.1497100591659546,0.46405601501464844,1.9328058958053589,nan,nan,nan
1776384053.9464602,-1.46493154489128e-06,-4.7683671840527867e-07,nan,nan,0.46405601501464844,2.5884021031812425,2.693005510491807,1.1497100591659546,0.46405601501464844,1.9328058958053589,nan,nan,nan
1776384054.3890853,-1.4037659642402636e-06,-4.7324483676000697e-07,nan,nan,0.47028952836990356,2.5894911199339443,2.6927109750549785,1.1526594161987305,0.47028952836990356,1.9374362230300903,nan,nan,nan
1776384054.5270126,-1.3640774807452076e-06,-4.7091706628418515e-07,nan,nan,0.46350333094596863,2.589569720182013,2.692975299228237,1.1453737020492554,0.46350333094596863,1.9309171438217163,nan,nan,nan
1776384054.6591756,-1.325238317777712e-06,-4.6864134839770983e-07,nan,nan,0.4687960743904114,2.589217923285231,2.6937176174238453,1.1624170541763306,0.4687960743904114,1.932647943496704,nan,nan,nan
1776384054.8272777,-1.2872301936702594e-06,-4.664162927344433e-07,nan,nan,0.4622112512588501,2.5892172022399587,2.6929990968988893,1.1385422945022583,0.4622112512588501,1.9352529048919678,nan,nan,nan
1776384054.9577134,-1.213636214878033e-06,-4.6211592368353414e-07,nan,nan,0.46802619099617004,2.589420296796266,2.6925926989391895,1.1570607423782349,0.46802619099617004,1.9372972249984741,nan,nan,nan
1776384055.1142032,-1.195729796092857e-06,-4.6107084670298037e-07,nan,nan,0.4674120843410492,2.588918297628249,2.6929542606119163,1.1577024459838867,0.4674120843410492,1.9316973686218262,nan,nan,nan
1776384055.5526338,-1.1780159684299845e-06,-4.600376508467884e-07,nan,nan,0.46742361783981323,2.589199732041381,2.6930084074609306,1.1209521293640137,0.46742361783981323,1.932802438735962,nan,nan,nan
1776384055.6724954,-1.143157948185486e-06,-4.580061735432964e-07,nan,nan,0.46742361783981323,2.589199732041381,2.6930084074609306,1.1209521293640137,0.46742361783981323,1.932802438735962,nan,nan,nan
1776384055.9041061,-1.1260096599330433e-06,-4.570076533367336e-07,nan,nan,0.4615117311477661,2.589559661553592,2.693262711713203,1.160274863243103,0.4615117311477661,1.936725378036499,nan,nan,nan
1776384056.0328352,-1.1090458024977638e-06,-4.5602102728890636e-07,nan,nan,0.4615117311477661,2.589559661553592,2.693262711713203,1.160274863243103,0.4615117311477661,1.936725378036499,nan,nan,nan
1776384056.1578994,-1.0756634481624714e-06,-4.5407900115467375e-07,nan,nan,0.4665842652320862,2.5889004391999735,2.6934392799255207,1.124769926071167,0.4665842652320862,1.9303975105285645,nan,nan,nan
1776384056.2767086,-1.0429954172318486e-06,-4.5218281555730645e-07,nan,nan,0.46454596519470215,2.5893158644961605,2.6932550648764666,1.140241265296936,0.46454596519470215,1.9263240098953247,nan,nan,nan
1776384056.405106,-1.0110263487186293e-06,-4.5032797088629645e-07,nan,nan,0.46454596519470215,2.5893158644961605,2.6932550648764666,1.140241265296936,0.46454596519470215,1.9263240098953247,nan,nan,nan
1776384056.533944,-9.797412852443498e-07,-4.485151711237348e-07,nan,nan,0.46712765097618103,2.5890734883285473,2.6931231654062873,1.1598180532455444,0.46712765097618103,1.9282079935073853,-0.19201774330254856,0.26194228942318426,4.245052568989385
1776384056.567015,-8.33075077066946e-07,-4.400518011599857e-07,nan,nan,0.4697754681110382,2.589175321954362,2.6928808943075726,1.1506617069244385,0.4697754681110382,1.935969591140747,-0.19201772476318515,0.26194230464098744,4.245052858217994
1776384056.6098914,-8.33075077066946e-07,-4.400518011599857e-07,nan,nan,0.4697754681110382,2.589175321954362,2.6928808943075726,1.1506617069244385,0.4697754681110382,1.935969591140747,-0.19201769400123445,0.2619423300931468,4.245053344381479
1776384056.6607194,-8.19261999606784e-07,-4.392581939343087e-07,nan,nan,0.46602797508239746,2.589157486711797,2.6930683349148374,1.151841640472412,0.46602797508239746,1.9349803924560547,-0.19201767390129948,0.2619423469364922,4.24505366865802
1776384056.7096179,-8.055975325249109e-07,-4.3847263940957047e-07,nan,nan,0.46602797508239746,2.589157486711797,2.6930683349148374,1.151841640472412,0.46602797508239746,1.9349803924560547,-0.19201767271929307,0.26194234793473653,4.245053687968719
1776384056.7675803,-7.920800035043659e-07,-4.3769711231343233e-07,nan,nan,0.45071494579315186,2.5894264676138605,2.692523632936665,1.1464130878448486,0.45071494579315186,1.9279330968856812,-0.19201767155584856,0.2619423489183366,4.245053707008315
1776384056.8100994,-7.787079100114517e-07,-4.3693014345175266e-07,nan,nan,0.45071494579315186,2.5894264676138605,2.692523632936665,1.1464130878448486,0.45071494579315186,1.9279330968856812,-0.1920176704107615,0.261942349887454,4.245053725779725
1776384056.8639479,-7.654795893311636e-07,-4.3617134184723535e-07,nan,nan,0.45071494579315186,2.5894264676138605,2.692523632936665,1.1464130878448486,0.45071494579315186,1.9279330968856812,-0.19201766928384403,0.2619423508422358,4.245053744285832
1776384056.9107316,-7.523935979230516e-07,-4.3542217178756245e-07,nan,nan,0.45071494579315186,2.5894264676138605,2.692523632936665,1.1464130878448486,0.45071494579315186,1.9279330968856812,-0.19201766817489677,0.26194235178284087,4.245053762529494
1776384056.9607704,-7.394483123866005e-07,-4.3468054828261964e-07,nan,nan,0.46819257736206055,2.5891482297410358,2.6928821673736363,1.1543620824813843,0.46819257736206055,1.9319664239883423,-0.19201766708372817,0.2619423527094189,4.245053780513533
1776384057.0095284,-7.266422944875539e-07,-4.339482134601913e-07,nan,nan,0.46819257736206055,2.5891482297410358,2.6928821673736363,1.1543620824813843,0.46819257736206055,1.9319664239883423,-0.19201766601014567,0.2619423536221227,4.245053798240743
1776384057.0628307,-7.266422944875539e-07,-4.339482134601913e-07,nan,nan,0.4660426080226898,2.5896177346181473,2.692846073092101,1.1529793739318848,0.4660426080226898,1.9369183778762817,-0.19201766601014567,0.2619423536221227,4.245053798240743
1776384057.1094823,-7.139740268685706e-07,-4.3322428776445904e-07,nan,nan,0.4660426080226898,2.5896177346181473,2.692846073092101,1.1529793739318848,0.4660426080226898,1.9369183778762817,-0.19201766495395955,0.2619423545211005,4.245053815713888
1776384057.1600075,-7.01441989313622e-07,-4.3250884955628895e-07,nan,nan,0.4660426080226898,2.5896177346181473,2.692846073092101,1.1529793739318848,0.4660426080226898,1.9369183778762817,-0.19201766391497588,0.26194235540650657,4.2450538329357
1776384057.2117374,-6.890447554006523e-07,-4.31801129410686e-07,nan,nan,0.47589924931526184,2.589502683565861,2.692981355420689,1.1534913778305054,0.47589924931526184,1.9381715059280396,-0.19201766289301925,0.2619423562784799,4.245053849908886
1776384057.2626076,-6.767808424042126e-07,-4.311021661804786e-07,nan,nan,0.47589924931526184,2.589502683565861,2.692981355420689,1.1534913778305054,0.47589924931526184,1.9381715059280396,-0.19201766188790426,0.26194235713716446,4.245053866636117
1776384057.3097231,-6.646488528883067e-07,-4.3041067021619134e-07,nan,nan,0.4638175964355469,2.5889668504084624,2.6928900153425444,1.1459400653839111,0.4638175964355469,1.9322102069854736,-0.1920176608994503,0.26194235798270454,4.245053883120043
1776384057.359507,-6.526473273584102e-07,-4.2972760205885196e-07,nan,nan,0.4638175964355469,2.5889668504084624,2.6928900153425444,1.1459400653839111,0.4638175964355469,1.9322102069854736,-0.19201765992747769,0.2619423588152423,4.245053899363281
1776384057.4095397,-6.290301451893579e-07,-4.283850650847896e-07,nan,nan,0.4638175964355469,2.5889668504084624,2.6928900153425444,1.1459400653839111,0.4638175964355469,1.9322102069854736,-0.19201765803226487,0.2619423604418688,4.245053931138023
1776384057.4626207,-6.174117083623206e-07,-4.277250600197815e-07,nan,nan,0.47606730461120605,2.590102582756399,2.6934617776466236,1.1530441045761108,0.47606730461120605,1.9309720993041992,-0.19201765710868207,0.2619423612362275,4.245053946674623
1776384057.5096948,-6.059182628103095e-07,-4.2707342233893144e-07,nan,nan,0.47606730461120605,2.590102582756399,2.6934617776466236,1.1530441045761108,0.47606730461120605,1.9309720993041992,-0.1920176562008846,0.2619423620181312,4.245053961980726
1776384057.5615757,-5.945484172123993e-07,-4.264289769870855e-07,nan,nan,0.46822187304496765,2.5888057276124097,2.693127281938628,1.1480622291564941,0.46822187304496765,1.932400107383728,-0.1920176553086975,0.2619423627877216,4.2450539770588165
1776384057.6094947,-5.833009237584308e-07,-4.257917539475008e-07,nan,nan,0.46822187304496765,2.5888057276124097,2.693127281938628,1.1480622291564941,0.46822187304496765,1.932400107383728,-0.1920176544319616,0.26194236354511924,4.245053991911343
1776384057.659637,-5.721743342945064e-07,-4.251623219105027e-07,nan,nan,0.46654456853866577,2.589594761438661,2.6925521294996586,1.145009994506836,0.46654456853866577,1.931612491607666,-0.19201765357049977,0.26194236429046686,4.245054006540736
1776384057.7169719,-5.611674108472684e-07,-4.245401465190364e-07,nan,nan,0.46654456853866577,2.589594761438661,2.6925521294996586,1.145009994506836,0.46654456853866577,1.931612491607666,-0.19201765272415644,0.2619423650238871,4.245054020949395
1776384057.7624264,-5.502789060822941e-07,-4.239245269340076e-07,nan,nan,0.46654456853866577,2.589594761438661,2.6925521294996586,1.145009994506836,0.46654456853866577,1.931612491607666,-0.19201765189277156,0.2619423657455039,4.245054035139695
1776384057.8118563,-5.39507457216737e-07,-4.2331696689969067e-07,nan,nan,0.45836225152015686,2.589473366682227,2.6930184903714878,1.14345383644104,0.45836225152015686,1.922896385192871,-0.19201765107617513,0.26194236645545416,4.245054049113985
1776384057.8595133,-5.288519250506138e-07,-4.2271607603946265e-07,nan,nan,0.45836225152015686,2.589473366682227,2.6930184903714878,1.14345383644104,0.45836225152015686,1.922896385192871,-0.1920176502742142,0.26194236715385766,4.2450540628745905
1776384057.9094584,-5.183109163606853e-07,-4.2212197336906817e-07,nan,nan,0.45836225152015686,2.589473366682227,2.6930184903714878,1.14345383644104,0.45836225152015686,1.922896385192871,-0.19201764948672864,0.2619423678408389,4.245054076423811
1776384057.96079,-5.078833198086176e-07,-4.2153530294492355e-07,nan,nan,0.46938616037368774,2.5893989836144073,2.693035773258708,1.147886037826538,0.46938616037368774,1.9355671405792236,-0.19201764871356808,0.26194236851651914,4.245054089763918
1776384058.0116389,-5.078833198086176e-07,-4.2153530294492355e-07,nan,nan,0.46938616037368774,2.5893989836144073,2.693035773258708,1.147886037826538,0.46938616037368774,1.9355671405792236,-0.19201764871356808,0.26194236851651914,4.245054089763918
1776384058.0597234,-4.975678598579004e-07,-4.2095502993974626e-07,nan,nan,0.46938616037368774,2.5893989836144073,2.693035773258708,1.147886037826538,0.46938616037368774,1.9355671405792236,-0.19201764795457937,0.2619423691810189,4.245054102897163
1776384058.1103675,-4.873633176765844e-07,-4.203823315104428e-07,nan,nan,0.46320778131484985,2.5893423499937525,2.6933598322616508,1.1224874258041382,0.46320778131484985,1.9375513792037964,-0.19201764720960268,0.2619423698344623,4.245054115825774
1776384058.1634555,-4.772686167822207e-07,-4.198148710484742e-07,nan,nan,0.46320778131484985,2.5893423499937525,2.6933598322616508,1.1224874258041382,0.46320778131484985,1.9375513792037964,-0.19201764647849198,0.26194237047696417,4.24505412855195
1776384058.2095664,-4.6728237968359115e-07,-4.1925531416067093e-07,nan,nan,0.46320778131484985,2.5893423499937525,2.6933598322616508,1.1224874258041382,0.46320778131484985,1.9375513792037964,-0.1920176457610976,0.26194237110864566,4.245054141077873
1776384058.2606468,-4.6728237968359115e-07,-4.1925531416067093e-07,nan,nan,0.4638965427875519,2.589441521287957,2.6931280894529297,1.1525338888168335,0.4638965427875519,1.9350354671478271,-0.1920176457610976,0.26194237110864566,4.245054141077873
1776384058.3217766,-4.5740356496506224e-07,-4.1870174582797247e-07,nan,nan,0.4638965427875519,2.589441521287957,2.6931280894529297,1.1525338888168335,0.4638965427875519,1.9350354671478271,-0.19201764505728122,0.2619423717296145,4.245054153405692
1776384058.3717668,-4.4763105265332016e-07,-4.1815525246297446e-07,nan,nan,0.4638965427875519,2.589441521287957,2.6931280894529297,1.1525338888168335,0.4638965427875519,1.9350354671478271,-0.1920176443668805,0.2619423723399983,4.245054165537543
1776384058.4100735,-4.4763105265332016e-07,-4.1815525246297446e-07,nan,nan,0.4707389771938324,2.5887386016719987,2.693439393267172,1.1538348197937012,0.4707389771938324,1.9378376007080078,-0.1920176443668805,0.2619423723399983,4.245054165537543
1776384058.4597313,-4.3796359214683405e-07,-4.1761496765268813e-07,nan,nan,0.4707389771938324,2.5887386016719987,2.693439393267172,1.1538348197937012,0.4707389771938324,1.9378376007080078,-0.19201764368975435,0.2619423729399091,4.2450541774755335
1776384058.516838,-4.284001323695377e-07,-4.1708053824125263e-07,nan,nan,0.4707389771938324,2.5887386016719987,2.693439393267172,1.1538348197937012,0.4707389771938324,1.9378376007080078,-0.1920176430257696,0.2619423735294498,4.245054189221748
